比赛ID, 时间, 天辉英雄, 夜魇英雄, 天辉是否胜利
5148698607, 2019-12-10 03:20:28, 16,14,74,84,95, 104,25,60,1,85, False
5148698308, 2019-12-10 03:19:19, 8,37,60,128,46, 12,69,7,15,27, True
5148698307, 2019-12-10 03:20:00, 13,47,12,91,19, 100,5,11,40,109, True
5148698113, 2019-12-10 03:19:40, 16,93,83,74,86, 28,25,13,128,70, False
5148698000, 2019-12-10 03:19:24, 23,6,128,105,15, 107,76,8,100,51, False
5148697800, 2019-12-10 03:19:04, 6,83,87,98,35, 5,4,40,19,57, False
5148697417, 2019-12-10 03:18:13, 82,23,87,93,39, 52,22,90,60,19, True
5148697414, 2019-12-10 03:18:29, 106,102,93,86,25, 12,16,13,22,64, False
5148697411, 2019-12-10 03:18:14, 5,88,19,83,94, 63,54,106,101,64, False
5148697307, 2019-12-10 03:18:12, 83,42,76,19,31, 47,121,52,10,69, True
5148697219, 2019-12-10 03:18:03, 76,83,73,26,108, 128,93,14,63,5, True
5148697207, 2019-12-10 03:18:03, 31,2,76,83,8, 95,74,126,22,3, True
5148697206, 2019-12-10 03:17:58, 26,6,96,25,64, 106,83,52,82,20, False
5148696601, 2019-12-10 03:16:58, 95,108,22,27,40, 42,9,1,126,88, True
5148696501, 2019-12-10 03:16:49, 51,19,114,39,20, 87,15,77,98,71, True
5148696207, 2019-12-10 03:16:05, 41,29,26,59,128, 9,63,19,85,72, True
5148696113, 2019-12-10 03:16:09, 30,86,60,128,70, 83,19,7,33,17, True
5148696110, 2019-12-10 03:15:58, 75,76,56,83,85, 22,16,42,74,110, False
5148696007, 2019-12-10 03:15:59, 26,87,128,126,54, 8,14,7,82,23, True
5148695506, 2019-12-10 03:15:09, 106,40,99,87,20, 19,48,16,74,84, False
5148695008, 2019-12-10 03:14:09, 60,30,74,70,46, 23,93,128,14,11, True
5148694901, 2019-12-10 03:14:08, 83,95,21,46,79, 70,31,7,74,11, False
5148694716, 2019-12-10 03:13:37, 14,20,19,51,1, 126,65,47,32,83, False
5148694606, 2019-12-10 03:13:28, 104,83,10,64,36, 87,32,119,53,42, True
5148694502, 2019-12-10 03:13:18, 35,62,6,84,14, 21,9,72,29,86, True
5148694414, 2019-12-10 03:13:09, 16,86,126,93,9, 50,104,101,128,14, False
5148694314, 2019-12-10 03:12:47, 76,10,112,126,25, 22,40,6,69,20, False
5148694211, 2019-12-10 03:12:38, 6,104,5,74,76, 35,54,83,2,50, False
5148694210, 2019-12-10 03:12:44, 107,46,87,95,38, 69,84,76,51,109, False
5148694107, 2019-12-10 03:12:33, 34,4,2,14,128, 50,12,17,90,120, False
5148693913, 2019-12-10 03:12:07, 83,21,36,128,1, 100,98,19,6,22, True
5148693512, 2019-12-10 03:11:34, 80,22,74,25,14, 101,45,41,126,7, True
5148693015, 2019-12-10 03:10:43, 106,7,12,74,14, 51,90,40,120,87, True
5148693003, 2019-12-10 03:10:09, 8,13,5,15,85, 104,3,88,19,74, True
5148692903, 2019-12-10 03:10:29, 64,68,74,95,55, 50,6,14,126,94, True
5148692815, 2019-12-10 03:10:12, 5,79,47,129,15, 90,104,56,22,36, False
5148692401, 2019-12-10 03:09:33, 22,100,26,40,70, 41,128,34,20,86, False
5148692319, 2019-12-10 03:09:23, 7,41,47,14,98, 44,104,97,74,101, False
5148692305, 2019-12-10 03:09:02, 19,30,126,91,6, 98,42,14,87,106, True
5148692108, 2019-12-10 03:09:03, 17,41,101,64,126, 22,74,65,70,53, True
5148692007, 2019-12-10 03:08:44, 39,12,83,88,51, 41,9,7,68,128, True
5148692000, 2019-12-10 03:08:47, 85,12,101,17,51, 83,20,126,70,1, False
5148691908, 2019-12-10 03:08:43, 66,13,5,17,70, 20,102,46,16,6, False
5148691808, 2019-12-10 03:08:30, 25,104,126,1,47, 17,110,28,8,30, True
5148691705, 2019-12-10 03:08:08, 105,63,54,64,76, 47,26,6,110,16, True
5148691519, 2019-12-10 03:08:04, 20,23,37,6,97, 14,19,5,76,120, False
5148691507, 2019-12-10 03:07:54, 17,14,44,64,5, 70,40,37,9,39, False
5148691113, 2019-12-10 03:07:12, 75,86,44,97,71, 1,47,68,104,13, False
5148690807, 2019-12-10 03:06:23, 126,128,14,39,54, 10,8,26,86,83, True
5148690608, 2019-12-10 03:06:18, 9,10,74,85,21, 20,19,2,4,39, False
5148690512, 2019-12-10 03:06:07, 19,27,104,8,128, 70,40,87,114,7, False
5148690511, 2019-12-10 03:06:13, 70,105,126,82,128, 25,93,40,20,62, False
5148690414, 2019-12-10 03:05:33, 102,120,67,52,62, 114,16,101,121,106, True
5148690305, 2019-12-10 03:05:52, 56,114,20,126,27, 46,32,31,19,7, True
5148690104, 2019-12-10 03:05:33, 17,71,18,60,79, 62,68,120,39,28, True
5148689904, 2019-12-10 03:05:09, 104,85,25,113,47, 126,112,41,74,70, True
5148689710, 2019-12-10 03:04:38, 81,83,45,88,11, 74,101,22,104,60, False
5148689507, 2019-12-10 03:03:52, 23,83,19,7,48, 98,128,85,38,26, True
5148689408, 2019-12-10 03:03:36, 14,97,19,53,44, 98,13,8,74,9, False
5148689301, 2019-12-10 03:03:58, 120,74,6,75,126, 43,40,104,70,20, False
5148689218, 2019-12-10 03:03:38, 126,85,28,128,4, 26,102,6,11,75, True
5148688919, 2019-12-10 03:03:22, 75,64,22,2,1, 69,3,101,44,13, False
5148688800, 2019-12-10 03:03:13, 53,2,84,6,74, 9,128,70,19,39, False
5148688712, 2019-12-10 03:02:57, 112,94,38,40,80, 101,84,73,4,20, True
5148688613, 2019-12-10 03:02:42, 51,54,11,27,16, 126,101,14,1,26, True
5148688504, 2019-12-10 03:02:37, 120,27,70,14,113, 60,75,121,72,69, True
5148688406, 2019-12-10 03:02:23, 8,70,84,110,56, 16,128,126,12,40, False
5148688317, 2019-12-10 03:02:16, 41,18,128,35,86, 8,47,83,126,97, True
5148688308, 2019-12-10 03:02:07, 34,2,52,41,64, 106,86,126,120,92, True
5148687710, 2019-12-10 03:01:12, 86,6,26,128,98, 14,40,114,47,96, True
5148687213, 2019-12-10 03:00:02, 25,70,59,84,80, 121,13,96,37,95, False
5148687015, 2019-12-10 02:59:51, 25,70,40,17,7, 69,91,126,72,50, False
5148686802, 2019-12-10 02:59:31, 19,80,14,70,23, 50,1,10,114,108, False
5148686100, 2019-12-10 02:58:01, 69,83,25,33,80, 63,16,14,11,128, True
5148686000, 2019-12-10 02:57:37, 25,71,13,23,41, 86,15,128,17,51, False
5148685919, 2019-12-10 02:57:51, 103,34,128,101,41, 74,60,25,97,1, True
5148685908, 2019-12-10 02:57:47, 13,46,16,56,121, 106,1,26,53,60, False
5148685809, 2019-12-10 02:57:43, 31,128,62,120,114, 104,63,47,126,90, True
5148685717, 2019-12-10 02:57:21, 60,104,93,128,21, 4,19,2,90,114, True
5148685411, 2019-12-10 02:56:56, 20,41,42,53,76, 69,28,17,121,31, True
5148685117, 2019-12-10 02:56:21, 84,126,19,25,44, 114,128,104,27,48, False
5148685014, 2019-12-10 02:56:11, 14,36,85,126,101, 5,8,106,21,26, True
5148685012, 2019-12-10 02:55:46, 100,93,126,72,85, 9,67,99,83,106, True
5148685000, 2019-12-10 02:56:02, 90,52,15,74,71, 47,128,8,60,108, False
5148684710, 2019-12-10 02:55:36, 53,67,34,97,33, 47,105,41,111,51, False
5148684316, 2019-12-10 02:54:55, 101,20,14,3,6, 74,54,51,83,75, False
5148684313, 2019-12-10 02:54:16, 71,40,44,83,11, 46,47,126,22,12, False
5148683912, 2019-12-10 02:53:57, 75,39,11,47,128, 64,7,112,98,93, True
5148683814, 2019-12-10 02:53:30, 14,52,86,6,27, 7,25,74,19,93, True
5148683618, 2019-12-10 02:53:36, 128,20,39,48,104, 16,6,52,13,90, False
5148683219, 2019-12-10 02:52:50, 63,84,74,14,21, 128,4,8,60,25, True
5148682513, 2019-12-10 02:51:32, 106,1,97,86,112, 90,62,20,44,39, False
5148682511, 2019-12-10 02:51:00, 84,74,98,128,4, 9,34,29,114,14, False
5148682307, 2019-12-10 02:50:55, 106,39,22,6,20, 26,17,37,12,108, True
5148682111, 2019-12-10 02:50:55, 8,20,90,14,82, 74,37,104,27,99, True
5148682000, 2019-12-10 02:50:46, 22,126,66,14,41, 17,1,21,47,86, True
5148681704, 2019-12-10 02:50:10, 37,104,93,86,126, 106,75,14,42,40, True
5148681207, 2019-12-10 02:49:20, 30,70,108,120,10, 74,41,14,63,128, True
5148681102, 2019-12-10 02:48:52, 84,23,104,74,6, 21,64,54,96,14, False
5148680914, 2019-12-10 02:48:21, 46,14,120,13,12, 54,128,68,57,50, False
5148680804, 2019-12-10 02:48:32, 126,40,20,3,70, 67,30,120,84,23, True
5148680601, 2019-12-10 02:48:16, 91,14,12,126,19, 128,6,16,87,114, False
5148680505, 2019-12-10 02:47:47, 26,22,4,49,17, 71,21,84,7,34, False
5148680402, 2019-12-10 02:47:51, 83,74,19,5,41, 93,69,26,14,11, True
5148680119, 2019-12-10 02:47:11, 97,23,128,44,25, 9,30,70,14,22, False
5148680112, 2019-12-10 02:47:20, 36,21,2,27,8, 109,101,120,128,86, False
5148680012, 2019-12-10 02:47:10, 17,90,22,60,48, 112,51,126,47,1, False
5148679512, 2019-12-10 02:46:07, 31,44,40,38,126, 13,47,6,69,108, True
5148679411, 2019-12-10 02:45:56, 20,31,19,40,80, 84,44,86,21,68, False
5148679402, 2019-12-10 02:45:36, 79,34,72,9,96, 3,32,76,69,119, False
5148679116, 2019-12-10 02:45:23, 75,9,44,17,2, 3,104,80,46,25, False
5148679018, 2019-12-10 02:45:08, 95,68,83,74,13, 46,100,18,64,97, True
5148678919, 2019-12-10 02:44:31, 46,59,128,104,58, 8,2,21,9,16, False
5148678916, 2019-12-10 02:44:54, 83,19,121,28,54, 70,41,50,108,101, False
5148678903, 2019-12-10 02:44:54, 76,27,12,52,62, 101,64,120,40,67, False
5148678817, 2019-12-10 02:44:44, 74,128,14,31,93, 46,99,41,103,68, True
5148678416, 2019-12-10 02:43:40, 5,58,109,75,7, 106,22,83,10,47, False
5148678415, 2019-12-10 02:43:56, 73,128,93,40,88, 80,5,41,126,83, True
5148678313, 2019-12-10 02:43:41, 18,14,7,22,25, 63,81,106,90,83, False
5148677815, 2019-12-10 02:42:50, 105,70,33,14,74, 56,21,12,128,86, True
5148677518, 2019-12-10 02:41:50, 79,129,14,95,73, 37,18,74,17,93, True
5148677311, 2019-12-10 02:42:00, 20,83,14,99,6, 54,5,9,97,7, True
5148677214, 2019-12-10 02:41:50, 71,19,7,5,4, 99,126,12,98,31, True
5148677119, 2019-12-10 02:41:36, 102,8,87,51,74, 14,23,4,83,40, True
5148676809, 2019-12-10 02:40:54, 19,105,5,63,76, 41,13,74,53,83, False
5148676807, 2019-12-10 02:40:50, 5,40,8,34,83, 27,98,82,128,70, True
5148676115, 2019-12-10 02:39:35, 76,6,7,14,85, 101,126,57,70,83, True
5148675816, 2019-12-10 02:39:10, 39,99,8,86,90, 95,17,112,100,128, False
5148675708, 2019-12-10 02:38:35, 97,86,22,72,14, 69,104,113,101,87, False
5148675514, 2019-12-10 02:38:40, 74,128,21,41,60, 84,6,83,45,26, True
5148675411, 2019-12-10 02:37:54, 28,23,97,19,14, 74,6,86,106,71, False
5148675210, 2019-12-10 02:37:59, 83,31,108,104,22, 74,53,93,13,126, False
5148674711, 2019-12-10 02:37:04, 82,12,119,51,128, 75,14,113,94,20, True
5148674609, 2019-12-10 02:36:55, 25,6,40,7,74, 83,14,97,44,102, False
5148674508, 2019-12-10 02:36:40, 20,50,17,110,72, 16,22,40,75,70, True
5148674116, 2019-12-10 02:35:55, 25,110,54,83,101, 39,72,70,128,50, False
5148674105, 2019-12-10 02:36:00, 70,88,101,81,19, 126,5,104,114,110, True
5148674010, 2019-12-10 02:35:15, 96,40,70,119,75, 54,128,9,84,126, True
5148674008, 2019-12-10 02:35:40, 75,70,128,120,126, 57,46,114,47,87, True
5148674001, 2019-12-10 02:35:44, 15,21,31,83,69, 76,22,84,16,93, True
5148674000, 2019-12-10 02:35:34, 64,39,89,99,105, 75,57,74,72,70, True
5148673811, 2019-12-10 02:35:16, 128,47,16,80,25, 88,56,8,69,20, False
5148673617, 2019-12-10 02:34:59, 2,72,74,51,102, 5,40,82,14,52, True
5148673501, 2019-12-10 02:34:40, 19,6,111,25,33, 13,41,14,86,2, True
5148673413, 2019-12-10 02:34:44, 14,47,20,80,25, 23,28,83,70,31, False
5148673303, 2019-12-10 02:34:29, 7,67,20,14,110, 6,126,91,83,28, True
5148673218, 2019-12-10 02:34:19, 74,1,53,87,57, 100,69,75,41,108, True
5148673004, 2019-12-10 02:33:55, 83,21,112,4,28, 74,20,25,40,42, False
5148672914, 2019-12-10 02:33:43, 5,23,55,33,48, 75,128,7,59,6, False
5148672713, 2019-12-10 02:33:04, 97,93,31,74,46, 83,15,13,112,6, False
5148672700, 2019-12-10 02:33:08, 27,90,60,21,8, 101,38,26,88,40, True
5148672403, 2019-12-10 02:32:39, 5,103,4,101,37, 68,102,128,74,93, True
5148672218, 2019-12-10 02:32:08, 11,44,9,128,40, 93,102,49,20,120, True
5148672105, 2019-12-10 02:32:04, 126,7,104,59,83, 72,38,34,88,128, False
5148672015, 2019-12-10 02:32:03, 30,17,93,27,23, 11,37,105,18,88, False
5148671908, 2019-12-10 02:31:45, 84,13,75,96,70, 19,6,25,62,50, False
5148671814, 2019-12-10 02:31:30, 13,6,74,38,128, 104,3,22,70,83, True
5148671719, 2019-12-10 02:31:26, 14,114,99,128,39, 37,93,126,40,98, False
5148671714, 2019-12-10 02:31:25, 75,74,25,60,19, 4,96,121,67,26, False
5148671602, 2019-12-10 02:31:09, 50,70,106,83,40, 105,25,12,37,38, False
5148671510, 2019-12-10 02:31:00, 48,81,23,19,74, 4,20,28,22,128, False
5148671419, 2019-12-10 02:30:54, 12,28,128,52,85, 126,95,21,74,112, True
5148671304, 2019-12-10 02:30:43, 83,86,70,46,20, 121,12,119,129,26, False
5148671009, 2019-12-10 02:30:09, 9,22,28,18,84, 50,34,26,6,56, True
5148670815, 2019-12-10 02:29:29, 42,34,126,87,31, 67,74,69,90,11, True
5148670800, 2019-12-10 02:29:38, 74,128,19,12,20, 46,97,26,83,8, True
5148670119, 2019-12-10 02:28:28, 31,15,60,128,51, 25,4,11,62,86, True
5148669902, 2019-12-10 02:27:53, 23,105,14,10,53, 28,50,74,83,75, False
5148669719, 2019-12-10 02:27:40, 126,15,83,20,8, 16,128,6,72,26, False
5148669501, 2019-12-10 02:27:17, 44,21,49,84,52, 23,43,14,5,80, False
5148669013, 2019-12-10 02:26:25, 104,88,20,97,6, 93,83,102,84,126, False
5148669011, 2019-12-10 02:26:09, 22,19,91,9,90, 59,129,83,6,51, False
5148668714, 2019-12-10 02:25:43, 89,19,126,91,121, 41,110,71,23,84, False
5148668615, 2019-12-10 02:25:27, 93,22,63,15,26, 7,76,6,100,23, True
5148668519, 2019-12-10 02:25:28, 84,86,41,14,128, 39,62,109,5,88, True
5148668413, 2019-12-10 02:25:18, 6,83,40,102,126, 104,70,7,48,3, True
5148668300, 2019-12-10 02:25:05, 14,59,69,6,87, 13,21,26,101,41, True
5148668214, 2019-12-10 02:24:48, 9,101,57,40,6, 17,18,112,28,20, True
5148668211, 2019-12-10 02:24:52, 19,105,47,13,83, 53,38,128,6,59, False
5148668106, 2019-12-10 02:24:40, 93,37,99,84,94, 110,34,5,126,41, False
5148667811, 2019-12-10 02:24:05, 8,27,22,14,58, 6,74,107,60,73, False
5148667708, 2019-12-10 02:23:52, 8,26,93,21,9, 129,47,86,74,119, False
5148667613, 2019-12-10 02:23:33, 71,35,26,86,93, 8,84,64,14,46, True
5148667514, 2019-12-10 02:23:29, 42,86,106,4,14, 19,70,83,87,76, True
5148667011, 2019-12-10 02:22:22, 80,120,61,91,19, 21,69,40,54,26, False
5148666904, 2019-12-10 02:22:03, 69,90,14,93,126, 47,110,4,22,99, True
5148666819, 2019-12-10 02:22:03, 86,82,84,96,70, 74,128,14,28,8, True
5148666811, 2019-12-10 02:22:08, 26,19,102,93,82, 57,31,7,70,85, False
5148666712, 2019-12-10 02:21:53, 45,1,36,86,87, 104,25,4,128,46, False
5148666707, 2019-12-10 02:21:37, 19,83,69,128,101, 126,13,112,47,42, True
5148666502, 2019-12-10 02:21:29, 26,114,69,31,42, 77,102,121,5,19, True
5148666413, 2019-12-10 02:21:22, 84,31,98,101,13, 70,7,21,83,82, False
5148666408, 2019-12-10 02:21:23, 76,14,74,93,64, 41,21,90,85,104, False
5148666407, 2019-12-10 02:20:54, 12,77,27,40,80, 7,93,52,56,86, True
5148666309, 2019-12-10 02:21:12, 13,17,104,19,7, 71,82,21,1,85, False
5148666007, 2019-12-10 02:20:32, 84,25,11,6,7, 46,87,67,90,21, False
5148665903, 2019-12-10 02:20:22, 6,83,76,71,7, 101,126,85,104,12, False
5148665606, 2019-12-10 02:19:38, 119,102,14,54,23, 22,99,83,74,18, False
5148664815, 2019-12-10 02:18:03, 90,45,37,102,44, 31,70,126,121,128, True
5148664807, 2019-12-10 02:18:13, 26,86,93,40,14, 6,17,25,101,108, True
5148664708, 2019-12-10 02:17:52, 26,62,19,126,22, 25,6,13,74,104, True
5148664617, 2019-12-10 02:17:32, 47,40,13,110,25, 96,97,44,58,5, False
5148664509, 2019-12-10 02:17:43, 83,23,20,6,78, 36,44,25,126,7, True
5148664507, 2019-12-10 02:17:38, 20,19,74,15,86, 93,5,2,128,13, True
5148664505, 2019-12-10 02:17:40, 9,84,69,72,126, 128,50,11,12,7, False
5148664416, 2019-12-10 02:17:24, 84,5,11,81,65, 83,47,6,126,128, True
5148664307, 2019-12-10 02:17:18, 97,20,63,129,86, 14,128,104,82,8, False
5148664305, 2019-12-10 02:16:47, 97,18,87,34,14, 10,102,86,69,19, True
5148664304, 2019-12-10 02:16:43, 33,129,83,25,70, 63,75,76,41,9, False
5148664016, 2019-12-10 02:16:48, 9,48,14,102,106, 15,126,110,104,26, False
5148663805, 2019-12-10 02:16:17, 14,6,5,46,106, 16,126,40,76,12, False
5148663215, 2019-12-10 02:14:59, 13,112,52,129,72, 126,86,85,108,93, False
5148663207, 2019-12-10 02:15:13, 126,102,40,63,90, 5,53,4,9,17, False
5148663019, 2019-12-10 02:14:42, 26,40,86,109,76, 128,4,126,27,34, False
5148662805, 2019-12-10 02:13:52, 25,40,6,101,96, 89,17,83,98,64, True
5148662701, 2019-12-10 02:14:18, 26,4,15,50,110, 83,22,106,42,11, True
5148662501, 2019-12-10 02:13:43, 19,1,51,110,15, 106,22,80,14,8, False
5148662404, 2019-12-10 02:13:37, 63,59,25,14,52, 72,39,26,126,83, False
5148662208, 2019-12-10 02:13:11, 73,83,18,63,87, 22,84,26,23,19, True
5148662119, 2019-12-10 02:13:02, 86,66,54,81,126, 46,88,19,13,104, True
5148662116, 2019-12-10 02:13:02, 99,26,93,94,88, 6,101,104,38,65, True
5148662000, 2019-12-10 02:12:43, 69,39,26,44,128, 16,99,40,76,50, True
5148661804, 2019-12-10 02:12:26, 35,93,68,62,99, 47,41,7,53,128, True
5148661417, 2019-12-10 02:11:41, 86,4,101,126,40, 120,83,50,44,106, True
5148661416, 2019-12-10 02:11:42, 110,19,63,90,11, 9,15,126,83,112, False
5148661316, 2019-12-10 02:11:27, 44,17,128,53,25, 51,74,101,40,6, True
5148661315, 2019-12-10 02:11:26, 106,128,104,12,84, 37,6,78,17,80, True
5148661118, 2019-12-10 02:11:01, 11,86,96,6,20, 114,129,83,30,34, False
5148660916, 2019-12-10 02:10:44, 54,11,23,9,7, 129,30,93,14,126, False
5148660900, 2019-12-10 02:10:42, 38,6,20,80,9, 104,61,25,109,128, False
5148660804, 2019-12-10 02:10:27, 99,82,84,6,37, 59,60,70,5,86, False
5148660709, 2019-12-10 02:10:08, 74,8,100,20,104, 21,14,23,44,27, False
5148660601, 2019-12-10 02:09:58, 126,74,83,62,12, 58,13,84,107,95, False
5148660516, 2019-12-10 02:09:48, 60,1,111,87,128, 113,50,83,8,75, True
5148660309, 2019-12-10 02:09:31, 42,96,90,86,75, 106,79,93,14,9, True
5148660005, 2019-12-10 02:08:53, 83,64,39,15,59, 96,121,93,86,106, False
5148659908, 2019-12-10 02:08:41, 6,50,13,41,51, 83,126,11,75,8, True
5148659303, 2019-12-10 02:07:22, 5,19,35,70,22, 121,98,128,95,17, False
5148659211, 2019-12-10 02:07:07, 86,128,126,70,104, 75,37,6,52,99, True
5148658902, 2019-12-10 02:06:37, 79,12,69,75,39, 86,29,110,5,44, False
5148658408, 2019-12-10 02:05:36, 11,100,8,51,27, 44,68,40,85,73, True
5148658011, 2019-12-10 02:04:41, 126,75,69,41,9, 26,44,30,19,97, True
5148657911, 2019-12-10 02:04:31, 120,111,53,113,74, 97,44,25,26,14, True
5148657817, 2019-12-10 02:04:18, 126,1,51,88,120, 41,17,2,121,128, True
5148657816, 2019-12-10 02:04:16, 46,70,73,50,23, 42,68,74,126,36, True
5148657814, 2019-12-10 02:04:16, 34,51,128,1,26, 110,7,70,21,74, False
5148657803, 2019-12-10 02:04:15, 19,105,104,101,54, 56,6,128,7,75, True
5148657503, 2019-12-10 02:03:32, 73,75,97,63,82, 126,4,53,41,86, False
5148657014, 2019-12-10 02:02:45, 83,93,61,128,102, 110,47,6,20,120, True
5148656910, 2019-12-10 02:02:31, 94,40,62,50,4, 126,85,35,129,74, True
5148656807, 2019-12-10 02:02:01, 88,6,59,56,128, 13,105,47,31,19, True
5148655917, 2019-12-10 02:00:21, 46,5,9,62,41, 83,50,108,70,25, True
5148655711, 2019-12-10 01:59:57, 26,36,17,114,31, 54,106,87,15,128, True
5148655701, 2019-12-10 01:59:51, 16,26,48,126,98, 14,76,5,128,4, True
5148655617, 2019-12-10 01:59:50, 9,74,8,75,49, 11,50,99,12,14, True
5148655616, 2019-12-10 01:59:40, 51,27,41,17,75, 104,50,7,12,35, False
5148655600, 2019-12-10 01:59:46, 11,36,98,62,64, 80,47,86,66,129, True
5148655406, 2019-12-10 01:59:16, 64,70,56,126,104, 20,38,46,80,75, True
5148655319, 2019-12-10 01:59:07, 96,126,98,47,70, 83,41,38,74,86, False
